title	text
សំខ្យានុគ្រោះ	<p>ស័ងខ្យា-- សំ.; បា. (ន.) (សង់ខ្យា--) ន. (--អនុគ្រហ; --អនុគ្គហ) ពាក្យ​សម្រាប់​និយាយ​ផ្សំ​ជា​មួយ​នឹង​សំខ្យា​សព្ទ រៀង​ត្រង់​ខាង​ចុង​សំខ្យា ដែល​ប្រាប់​ចំនួន​ឲ្យ​ដឹង​ថា​ប៉ុណ្ណេះ​ឬ​ប៉ុណ្ណោះ ដូច​ពាក្យ​ថា កណ្ឌ, ក្បាល, ខ្នង, ខ្សែ, នាក់, បន្ទះ, សន្លឹក ជាដើម: សាស្រ្តា​១​កណ្ឌ ឬ សាស្រ្តា​២​ខ្សែ, សៀវភៅ​៣​ក្បាល, ផ្ទះ ៤ ខ្នង, មនុស្ស​៦​នាក់, ក្ដារ​១០ បន្ទះ, ស្លឹក​ឈើ ២០ សន្លឹក ។ល។ ប៉ុន្តែ​មាន​ពាក្យ​ខ្លះ​ខ្មែរ​យើង​រាប់​ចំនួន​មិន​បាច់​មាន សំខ្យានុគ្រោះ ផ្សំ​ផង​ក៏​បាន, ដូច​ជា ផ្តិល​គ្រប​១, ចាន​បាយ​២, កន្ថោរ​១, កាំ
សំគម	<p>(ម. ព. សម្គម) ។</p>
សំគាល់	<p>(ម. ព. សម្គាល់) ។</p>
សំគិស	<p>(គុ.) កខ្វក់, គគ្រក់, គម្រក់, ចោល​ម្សៀត, កំសោយ: របស់​សំគិស ។ មនុស្ស​សំគិស មនុស្ស​គម្រក់; អា​សំគិះ ! (ព. ម.) ។ សំគិះ</p>
សំគីម	<p>(ប.) ពាក្យ​សម្រាប់​និយាយ​ផ្សំ​នឹង​ពាក្យ សំគម ថា: សំគីមសំគម ស្គម​កំព្រឹងកំព្រយ (និយាយ​ថា សំគែមសំគម ក៏​បាន) ។ ប្រើ​ជា សម្គីម ឬ សង្គីម ក៏​បាន ។</p>
សំគុល	<p>(ម. ព. សម្គុល) ។</p>
សំគែម	<p>(ប.) ពាក្យ​បរិវារ​របស់​ពាក្យ សំគម ថា: សំគែមសំគម (ម. ព. សំគីម) ។ ប្រើ​ជា សម្គែម ឬ សង្គែម ក៏​បាន ។</p>
សំគោក	<p>(ម. ព. សម្គោក) ។</p>
សំគាំង	<p>(ម. ព. សម្គាំង) ។</p>
សំងាច	<p>(ម. ព. សម្ងាច) ។</p>
សំងាត់	<p>(ម. ព. សម្ងាត់) ។</p>
សំងើច	<p>(ម. ព. សម្ងើច) ។</p>
សំងំ	<p>សំ-ង៉ំ (កិ.) នៅ​ស្ងៀម​មិន​កម្រើក​មិន​ស្ដី​និយាយ: ប្រឹង​សំងំ​មួយ​ស្របក់ ។ ប្រឹង​ដេក​ធ្មេច​ភ្នែក: ហាម​ក្មេង​កុំ​ឲ្យ​មាត់ ខ្ញុំ​សំងំ​បន្តិច​ក្រែង​បាន​លក់​មួយ​ភាំង ! (សរ. ជា សំម្ងំ ក៏​បាន) ។</p>
សំច័យ	<p>សំ. បា. (កិ.) (សំ + ចយ “សន្សំ”) សន្សំ​ទុក​ខ្លះ​បម្រុង​ការ, ប្រើ​ការ​ក្បិតក្បៀត​ការពារ​សេចក្ដី​ខ្វះខាត, លៃលក​ទុក​ដាក់​ខ្លះ​មិន​ឲ្យ​អស់​រលីង (ច្រើន​ប្រើ សំចៃ ជាង): សំចៃ​ទ្រព្យ, សំចៃ​ម្ហូប​ទុក ។ សំចៃ</p>
សំចែ	<p>(ប.) ពាក្យ​សម្រាប់​និយាយ​ផ្សំ​នឹង​ពាក្យ សំចៃ ថា: សំចែសំចៃ សំចៃ​ទុក​ដោយ​លាក់លៀប ។</p>
សំចៃ	<p>(ម. ព. សំច័យ) ។</p>
សំញៅ	<p>--ញ៉ៅ មើល​ពាក្យ សំណៅ ។</p>
សំដិល	<p>(កិ.) ហាល​ខ្យល់, ហាល​ក្នុង​ម្លប់ ឬ​ហាល​ក្នុង​ទី​វាល​នៅ​វេលា​ដែល​មាន​កម្តៅ​ព្រះ​អាទិត្យ​ទន់; ហាល​ថ្ងៃ​មួយ​ស្របក់: សំដិល​សំពត់; ឈរ​សំដិល​ខ្លួន ។</p>
សំដី	<p>(ម. ព. សម្ដី) ។ (ន.) គ្រាប់​ដំណាំ​តូច​ៗ ដែល​ស្ពៀត​មាន​តែ​សំបក​ឥត​សាច់: សំដី​ស្រូវ, សំដី​ល្ង ។</p>
សំដឹង	<p>(ម. ព. សម្តឹង) ។</p>
សំដឺត	<p>(ម. ព. សម្តឺត) ។</p>
សំដើង	<p>(ម. ព. សម្តើង) ។</p>
សំដែង	<p>(ម. ព. សម្ដែង) ។</p>
សំដោះ	<p>(ម. ព. សម្តោះ) ។</p>
សំដៅ	<p>(កិ. ឬ កិ. វិ.) ចម្ពោះ​ត្រង់, ឆ្ពោះ​ត្រង់, តម្រង់​ចំ: សំដៅ​សេចក្ដី​ថា...; ចោល​សំដៅ; សំដៅ​ចំ, សំដៅ​ដាក់, សំដៅ​ត្រង់, សំដៅ​យក, សំដៅ​លើ ។ល។ (ប.) ពាក្យ​សម្រាប់​និយាយ​ផ្សំ​នឹង សំដី ថា: សំដី​សំដៅ សំដី​ដែល​សំដៅ​ដាក់​ឬ​សំដី​បាន​ការ: អ្នក​ហ្នឹង​ចេះ​សម្ដី​សំដៅ​គ្រាន់​បើ (ម. ព. សំដៅ ១ កិ. ឬ កិ. វិ. ផង) ។</p>
សំណ	<p>(ន.) លោហ​ធាតុ​ពួក​មួយ​សាច់​ទន់​ងាយ​រលាយ, មាន​ច្រើន​បែប: សំណ​ភក់, សំណ​ប៉ាហាំង... ។</p>
សំណក	<p>(ន.) ស្បែក​ដែល​រសក​ចេញ: សំណក​ពស់, សំណក​បង្កួយ ។ សំបក​ដែល​សក: សំណក​ព្រាល, សំណក​អំពៅ ។</p>
សំណង	<p>(ន.) ប្រាក់​ឬ​របស់​ដែល​សង: យក​សំណង ៥ រៀល ។ គុ. ដែល​គេ​សង​ឬ​ដែល​សង​គេ: ប្រាក់​សំណង, បាន​សំណង ។</p>
សំណព្វ	<p>--ណប់ (គុ.) ដែល​ពេញ​សព្វ​គ្រប់​ក្នុង​ចិត្ត, ដែល​គាប់​ចិត្ត, ដែល​គាប់​គួរ, ដែល​ឥត​មាន​ទាស់​អធ្យាស្រ័យ: ព្រះ​មហេសី​សំណព្វ; សិស្ស​សំណព្វ, កូន​សំណព្វ (ធ្លាប់​ប្រើ​មក​ថា សំណប់, ប៉ុន្តែ​កែ​ជា សំណព្វ វិញ​ដើម្បី​ឲ្យ​ស្រប​នឹង​ពាក្យ​ដើម​ដែល​ជា​កិរិយា​សព្ទ​ថា សព្វ; ម. ព. សព្វ កិ. ផង) ។</p>
សំណល់	<p>(ន.) អ្វី​ៗ​ដែល​សល់: គេ​រើស​យក​ល្អ​ៗ​អស់ នៅ​តែ​សំណល់ ។ គុ. ដែល​សល់​ពី​គេ: ម្ហូប​សំណល់ ។ សំណល់​ផ្អក (ព. ប្រ.) អស់​ជម្រើស (ដូច​ជា​ផ្អក​សល់): របស់​សំណល់​ផ្អក ។</p>
សំណាក់	<p>(ម. ព. សម្នាក់ ១ និង ២) ។</p>
សំណាង	<p>(ន.) អំពើ​ដែល​កសាង, ភ័ព្វ​ព្រេង, ព្រេង​ពី​នាយ: សំណាង​ល្អ, សំណាង​អាក្រក់, សំណាង​តិច ។ មាន​សំណាង មាន​ភ័ព្វ​ព្រេង​ល្អ, មាន​បុណ្យ​ភ័ព្វ​ពី​ព្រេង​នាយ​មក ។</p>
សំណាញ	<p>(ន.) អ្វី​ៗ​ដែល​មាន​សាច់​សាញ; មនុស្ស​សាញ (ម. ប្រ.) ។</p>
សំណាញ់​ញាណ	<p>បា. (ន.) (ញាណ​ជាល) ញាណ​របស់​ព្រះ​សព្វញ្ញុ​ពុទ្ធ ដែល​ទ្រង់​រំពឹង​ប្រមើល​មើល​ឧបនិស្ស័យ​សត្វ​លោក​ពុំរើស​មុខ, ទ្រង់​ប្រមើល​មើល​ក្នុង​មួយ​ថ្ងៃ​ពីរ​ដង​គឺ​ក្នុង​វេលា​ព្រឹក​ម្ដង ល្ងាច​ម្ដង​ជា​ដរាប: ព្រះ​សម្មាសម្ពុទ្ធ​ទាំងឡាយ លុះ​តែ​បាន​ក្រាល​សំណាញ់​ញាណ​ប្រមើល​មើល​ឃើញ​ឧបនិស្ស័យ​សត្វ​រួច​ហើយ ទើប​ទ្រង់​សម្ដែង​ធម៌ ។</p>
សំណា​ដៃ	<p>(ម. ព. សម្នា​ដៃ) ។</p>
សំណាត់	<p>(ន.) អ្វី​ៗ​ដែល​សាត់​អណ្តែត​ឬ​រសាត់​តាម​ខ្សែ​ទឹក, តាម​កម្លាំង​រលក​ឬ​ក៏​ដែល​រសាត់​ដោយ​កម្លាំង​ខ្យល់: ចែវ​ទូក​រើស​សំណាត់​ទុក​ធ្វើ​ឧស។</p>
សំណាប	<p>(ន.) ស្រូវ​ដែល​ដុះ​ក្នុង​ថ្នាល​ដោយ​សាប, លុះ​ដល់​កាល​កំណត់​ត្រូវ​ដក​យក​ទៅ​ស្ទូង: ដក​សំណាប ។ ព. ទ. បុ. ថា: សំណាប​យោង​ដី ស្រី​យោង​ប្រុស អត្ថន័យ​ថា សំណាប​ល្អ តែង​តែ​យោង​ដី​ស្រែ​ឲ្យ​មាន​សន្ទូង​លូត​លាស់​ល្អ, បើ​សំណាប​អន់ ទោះ​បី​ស្រែ​មាន​ជី​ សន្ទូង​ក៏​តែង​តែ​អន់; ប្រុស​ដែល​មាន​ប្រពន្ធ​ត្រឹម​ត្រូវ ទោះបី​ក្រីក្រ​ក៏​ទ័ល​ក្រ​ល្អ​មើល, ប្រើ​ប្រពន្ធ​អន់ ទោះបី​ប្តី​ប៉ិន​រក​ទ្រព្យ​ធន​យ៉ាង​ណា ក៏​ពុំ​អាច​ឡើង​កាន់​ឋានៈ​ជា​អ្នក​គ្រាន់​បើ​បាន​ឡើយ ។</p>
សំណាម	<p>(ម. ព. សម្នាម) ។</p>
សំណិង	<p>ស. ស. (ន.) ទី​សម្រាប់​សិង: លោក​គ្រូ​ដាក់​សង្ឃាដី​ក្បែរ​សំណិង ។ ឥរិយាបថ​សិង: លោក​គ្រូ​ខ្ញុំ​មាន​សំណិង​ស្ងៀម​ស្ងាត់​ល្អ​ណាស់ ។ គុ. ដែល​ជា​ទី​សម្រាប់​សិង: គ្រែ​សំណិង (ម. ព. សិង ផង) ។</p>
សំណឹក	<p>ខ្មែរ. និរុត្តិសាស្ត្រ. មុនពេលមានវចនានុក្រមជួនណាត គេ សរសេរជា "សំនឹក"។ កិរិយាសព្ទ. សំណឹក នាម. សំណឹក។ ឈ្នាប់. សំណឹក។</p>
សំណុស	<p>(ន.) អ្វី​ៗ​ដែល​សុស, ដែល​អស់​រស​ជាតិ: សំណុស​ឧស, សំណុស​ឃ្មុំ ។</p>
សំណុះ	<p>(គុ.) ដែល​ចុះ​តាម​ទឹក​ស្រក (ចំពោះ​តែ​មច្ឆ​ជាតិ): ត្រី​សំណុះ ត្រី​ដែល​ចុះ​តាម​ទឹក​ហូរ​ចេញ​ពី​ទី​ផ្សេង​ចូល​មក​ក្នុង​ទន្លេ, ព្រែក, ស្ទឹង ក្នុង​រដូវ​ទឹក​ស្រក​ឬ​ខែ​រំហើយ (អ្នក​ស្រុក​ខ្លះ​ហៅ ត្រី​ចំណុះ) ។</p>
សំណូក	<p>(ន.) ប្រាក់​ឬ​របស់​ដែល​សូក: ទទួល​សំណូក, ស៊ី​សំណូក ។</p>
សំណូម	<p>(ន.) ការ​សូម, សេចក្ដី​សូម: ធ្វើ​សំណូម, ទទួល​សំណូមពរ; សេចក្ដី​ប្រាថ្នា​ដែល​សាង​សូម​ឬ​ដែល​បាន​សាង​សូម​មក​ពី​ព្រេង​នាយ: មាន​សំណូម​មក​ពី​នាយ ។</p>
សំណើច	<p>(ន.) អំពើ​ឬ​ដំណើរ​ដែល​សើច: អស់​សំណើច សើច​ទប់​មិន​ឈ្នះ, សើច​ខ្លាំង។ សំណើច​អ្នក​ផង សំណើច​អ្នក​ទាំងពួង, សំណើច​សាធារណ​ជន ។</p>
សំណើម	<p>(ន.) ភាវៈ​សើម, សភាព​សើម; កន្លែង​ដែល​សើម: សំណើម​កម្រាល គឺ​កម្រាល​ដែល​សើម; សំណើម​ខ្លួន គឺ​ខ្លួន​ដែល​បែក​ញើស​សើម ។ អង្គុយ​លើ​សំណើម គឺ​អង្គុយ​លើ​កន្លែង​ដែល​សើម ។</p>
សំណើ	<p>(ន.) ពេល, វេលា​ដី​ខ្លី មាន​រយៈ​ប្រហែល​ដូច​គេ​សើ​ឲ្យ​ឃើញ​ស្នើ​ឃើញ​ស្រទាប់: ត្រូវ​ប្រើ​របស់​ហ្នឹង​មួយ​សំណើ​ទៅ​សិន ទម្រាំ​បាន​របស់​ថ្មី​មក​ទៀត ។</p>
សំណេះ	<p>(ន.) ទំនើង; អំពើ: ដោយ​សំណេះ​ខ្លួន​ឯង ។</p>
សំណេះសំណាល	<p>(កិ. វិ. ឬ គុ.) ដែល​និយាយ​រៀបរាប់​រាក់ទាក់​តាម​រឿង​តាម​ដំណើរ: និយាយ​សំណេះសំណាល; ពាក្យ​សំណេះសំណាល (សារាណីយ​កថា) ។</p>
សំណែន	<p>(ន.) របស់​ដែល​សែន, ភោជន​ដែល​សែន: សំណែន​ខ្មោច, សំណែន​ដូនតា ។ ព. ប្រ. សំណូក: ស៊ី​សំណែន ស៊ី​សំណូក ។ ប្រើ​ដូច​ជា គុ. ក៏​បាន: បាយ​សំណែន បាយ​ចំណី​ដែល​សែន ។</p>
សំណែព	<p>(ន.) អំពើ​ដែល​សេព, ការ​សេព​គប់, ការ​ប្រព្រឹត្ត, ការ​កាន់: ការ​កាន់​សុច​រិត​យុត្តិធម៌ ជា​សំណែព​នៃ​អ្នក​ប្រាជ្ញ​មាន​ព្រះ​ពុទ្ធ​ជាដើម (តាម​ប្រភព​នៃ​ពាក្យ សេព គួរ​ប្រើ​ជា សំណេព ប៉ុន្តែ​បាន​ប្រើ​ជា សំណែព យូរ​មក​ហើយ) ។</p>
សំណែស	<p>(ន.) អ្វី​ៗ​ដែល​សេស, ដែល​សល់ ។ ប. ពាក្យ​សម្រាប់​និយាយ​ផ្សំ​នឹង​ពាក្យ សំណល់ ថា: សំណែស​សំណល់ អ្វី​ៗ​ដែល​សេស​សល់ (តាម​ប្រភព​នៃ​ពាក្យ សេស គួរ​ប្រើ​ជា សំណេស ប៉ុន្តែ​បាន​ប្រើ​ជា សំណែស យូរ​មក​ហើយ) ។</p>
